Codigo,CodCompra,RubroC,Item,Stock,Precio,PrecioCba,Marca,Precio5
271,10001,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>LATEX>,GUANTE LATEX N°08 NEGRO TACOLATEX,146,477,306.25,Publish,408
443,10003,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>LATEX>,GUANTE LATEX N°09 NEGRO TACOLATEX,235,477,306.25,Publish,408
272,10005,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>LATEX>,GUANTE LATEX N°10 NEGRO TACOLATEX,143,477,306.25,Publish,408
273,10007,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>LATEX>,GUANTE LATEX N°11 NEGRO TACOLATEX,123,477,306.25,Publish,408
1450,480,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>LATEX>,GUANTE LATEX USO DOMESTICO TALLE L,74,317,186.38,Publish,248
258,1100FER,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>MOTEADO>,GUANTE MOTEADO 1 CARA BLANCO,8478,170,75.38,Publish,101
1916,1100XN,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>MOTEADO>,GUANTE MOTEADO 1 CARA BLANCO REF. 4 HILOS,0,137,50.52,Draft,68
1989,1100FER-CI,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>MOTEADO>,GUANTE MOTEADO 1 CARA GRIS,1158,158,66.87,Publish,89
1364,7101,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>DESCARNE>,GUANTE TEJIDO C/DESCARNE GRIS EN PALMA,62,657,441.98,Publish,588
1641,402054,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>TEJIDO>,GUANTE TERRYCLOTH DE ALGODON XL,25,291,166.73,Publish,222
1390,VA03,SEGURIDAD INDUSTRIAL/PERSONAL>GUANTES>VAQUETA>,GUANTE VAQUETA 1/2 PASEO N°10,364,583,386.45,Publish,514
265,265,SEGURIDAD INDUSTRIAL/PERSONAL>>>,GUANTE VAQUETA AMARILLO AMER. PUÑO LARGO,0,1150,812.48,Draft,1081
2045,6400,SEGURIDAD INDUSTRIAL/PERSONAL>MALLAS>>,MALLA PVC SEGURIDAD NARANJA 1M X 45MTS 60GR,2,2904,2362.06,Publish,2835
2694,2694,SEGURIDAD INDUSTRIAL/PERSONAL>>>,MAMELUCO DE TRABAJO EN GABARDINA AZUL,0,2027,1471.73,Draft,1958
3596,MLB60,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,MAMELUCO DESCARTABLE RESPIRABLE DE 60GR XL,4,1201,851.04,Publish,1132
4664,91102,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,MANGAS CUERO DESCARNE LARGAS X PAR,0,1292,919.13,Publish,1223
2751,PAC03,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,PANTALON TRABAJO CARGO FUELLE T38/T60,10,7664,5709.96,Publish,7595
2752,PAC04,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,PANTALON TRABAJO CARGO FUELLE T56 EN +,0,8622,6430.21,Publish,8553
37,PAN03,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,PANTALON TRABAJO GAUCHO T38/54,1,3875,2861.39,Publish,3806
1692,PAN04,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,PANTALON TRABAJO GAUCHO T56/64,1,4446,3290.37,Publish,4377
1858,PAN05,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,PANTALON TRABAJO T38 AL T54,30,2898,2126.85,Publish,2829
1859,PAN06,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,PANTALON TRABAJO T56 AL T62,3,3325,2447.46,Publish,3256
4877,INTERGR,SEGURIDAD INDUSTRIAL/PERSONAL>>>,PROTECTOR AUDITIVO DELTA PLUS 33DB,0,2841,2084.17,Draft,2772
291,901374,SEGURIDAD INDUSTRIAL/PERSONAL>PROTECTORES>>,PROTECTOR AUDITIVO TIPO COPA 22DB ALTERNATIVE,15,1178,833.67,Publish,1109
887,887,SEGURIDAD INDUSTRIAL/PERSONAL>>>,"PROTECTOR FACIAL ""GALIMETAL"" REJILLA 1FA",0,3825,2823.81,Draft,3756
733,CRIV002,SEGURIDAD INDUSTRIAL/PERSONAL>PROTECTORES>>,PROTECTOR FACIAL COMPLETO 38X20CM 2020,39,1212,952.4,Publish,1143
4876,901389,SEGURIDAD INDUSTRIAL/PERSONAL>>>,PROTECTOR FACIAL LIBUS VISOR MALLA 35X20CM,6,1063,746.83,Publish,994
4875,901543,SEGURIDAD INDUSTRIAL/PERSONAL>>>,PROTECTOR FACIAL LIBUS VISOR TRANSPARENTE 40X21CM,8,1298,923.98,Publish,1229
4874,902438,SEGURIDAD INDUSTRIAL/PERSONAL>>>,PROTECTOR FACIAL LIBUS: SOPORTE C/ARNES ESTANDAR,6,1982,1438.08,Publish,1913
6622,6622,SEGURIDAD INDUSTRIAL/PERSONAL>PROTECTORES>>,PROTECTOR FACIAL PET TRANSPARENTE ALTA DURACION,7,373,304,Publish,304
1745,REM01,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,REMERA DE ALGODON CUELLO BASE MANGA CORTA,6,1888,1367.16,Publish,1819
4962,REM02,SEGURIDAD INDUSTRIAL/PERSONAL>INDUMENTARIA>>,REMERA DE ALGODON CUELLO BASE MANGA LARGA,0,852,588.7,Draft,783
41,WXE220500301,SEGURIDAD INDUSTRIAL/PERSONAL>REMOLQUES>>,REMOLQUE CINTA 50MM X 3M HASTA 1000KG,4,2250,1817.41,Publish,2181
42,WXE220600302,SEGURIDAD INDUSTRIAL/PERSONAL>REMOLQUES>>,REMOLQUE CINTA 60MM X 3M HASTA 4000KG,3,3934,2905.71,Publish,3865
1951,WXE220750602,SEGURIDAD INDUSTRIAL/PERSONAL>REMOLQUES>>,REMOLQUE CINTA 75MM X 6M HASTA 6000KG,1,9758,7284.58,Publish,9689
1941,WXECUARTA4M,SEGURIDAD INDUSTRIAL/PERSONAL>REMOLQUES>>,REMOLQUE CINTA P/2000KG DE 4M GANCHOS OJO ESLINGAR,4,3439,2533.31,Publish,3370
510,2575,SEGURIDAD INDUSTRIAL/PERSONAL>MASCARA RESPIRATORIA>>,SEMIMASCARA RESPIRATORIA DE 1 TROMPA C/FILTRO,14,1744,1258.8,Publish,1675
495,2577,SEGURIDAD INDUSTRIAL/PERSONAL>MASCARA RESPIRATORIA>>,SEMIMASCARA RESPIRATORIA DE 2 TROMPAS C/FILTRO,31,2092,1520.71,Publish,2023
3280,902860,SEGURIDAD INDUSTRIAL/PERSONAL>MASCARA RESPIRATORIA>>,SEMIMASCARA RESPIRATORIA LIBUS 9010-9211 KIT PINT.,3,7762,6410.57,Publish,7693
296,900473,SEGURIDAD INDUSTRIAL/PERSONAL>PROTECTORES>>,TAPON AUDITIVO TRIPLE ALETA QUANTUM CON CORDON,194,143,55.58,Publish,74
284,TL32,SEGURIDAD INDUSTRIAL/PERSONAL>ANTEOJOS>>,TRAJE PARA LLUVIA DE PVC C/REFLECTIVOS,2,2684,1965.53,Publish,2615
3193,T018P,SEGURIDAD INDUSTRIAL/PERSONAL>CAPAS>>,TRAJE PVC PARA LLUVIA PREMIUM AZ-VER-NE,7,5163,3829.67,Publish,5094
497,EVOL0142,SEGURIDAD INDUSTRIAL/PERSONAL>PROTECTORES>>,VIDRIO NEGRO RECTANGULAR P/CARETA SOLDAR,151,130,50.02,Publish,61
1818,559,SEGURIDAD INDUSTRIAL/PERSONAL>PROTECCION SOLDADURA>VIDRIOS>,VIDRIO NEGRO REDONDO PARA ANTIPARRA DE SOLDAR,0,229,119.84,Publish,160
509,509,SEGURIDAD INDUSTRIAL/PERSONAL>PROTECCION SOLDADURA>VIDRIOS>,VIDRIO TRANSPARENTE RECTANGULAR P/CARETA SOLDAR,0,85,11.5,Publish,16
1819,2101426,SEGURIDAD INDUSTRIAL/PERSONAL>PROTECCION SOLDADURA>VIDRIOS>,VIDRIO TRANSPARENTE REDONDO P/ANTIPARRA SOLDAR,50,158,66.87,Publish,89
1322,300A,SEGURIDAD INDUSTRIAL/PERSONAL>CALZADOS>>,"ZAPATILLA BOHM CUERO FLOR SUELA PU DIDENSIDAD, C/P",1,8554,7070.2,Publish,8485
3139,200A,SEGURIDAD INDUSTRIAL/PERSONAL>CALZADOS>>,"ZAPATO BOHM CUERO FLOR SUELA PU DIDENSIDAD, C/P",0,8134,6063.47,Publish,8065
1602,BT06,SEGURIDAD INDUSTRIAL/PERSONAL>>>,ZAPATO DE TRABAJO C/PUNTERA BLADI,0,10372,7746.17,Draft,10303
99887,0,VARIOS>>>,111,39,69,0,Draft,0
4676,7218,VARIOS>DE BAÑO>>,ACCESORIOS PARA BAÑO SET X 6 ACERO INOX,11,6646,4945.07,Publish,6577
137,1214,VARIOS>LUBRICANTES>ACEITE>,ACEITE LUBRICANTE 100CC,84,148,65.15,Publish,79
383,4292,VARIOS>LUBRICANTES>APLICADORAS>,ACEITERA MANUAL DE 250CM3,30,949,661.39,Publish,880
953,0908,VARIOS>LUBRICANTES>AEROSOLES>,AEROSOL ACEITE MARCA NECHI X 260CC,9,374,229.01,Publish,305
954,0909,VARIOS>LUBRICANTES>AEROSOLES>,AEROSOL ACEITE MARCA NECHI X 400CC,23,460,293.57,Publish,391
5038,5038,VARIOS>>>,AEROSOL DE GAS PIMIENTA 60ML,31,1024,717.78,Publish,955
1807,FCCB,VARIOS>CAMPING>>,AEROSOL GAS BUTANO P/CAMPING CARTUCHO X 227GR,46,592,392.6,Publish,523
1275,0907,VARIOS>LUBRICANTES>AEROSOLES>,AEROSOL GAS P/ENCENDEDOR LLAMITA160CC,12,318,186.76,Publish,249
2716,NI3005,VARIOS>>>,AEROSOL INFLA /REPARA NEUMATICO 170G,0,1869,1352.66,Draft,1800
2717,NL3000,VARIOS>>>,AEROSOL LUBRICANTE CADENA DE MOTO,0,505,327.71,Draft,436
2397,2397,VARIOS>AFILADORES>>,AFILADOR AFILA FACIL DE CARBURO DE TUNGSTENO,38,761,576.38,Publish,692
4939,2286,VARIOS>ANAFES>GAS>,ANAFE 1H GAS ENV. MECHERO ALUM. TAPA ENLOZADA,2,4087,3020.55,Publish,4018
1681,3286,VARIOS>ANAFES>GAS>,ANAFE 1H GAS ENVASADO BLANCO NACIONAL,14,3466,2553.76,Publish,3397
4940,2283,VARIOS>ANAFES>GAS>,ANAFE 2H GAS ENV. MECHERO ALUM. TAPA ENLOZADA,13,5038,4516.73,Publish,4969
1679,3283,VARIOS>ANAFES>GAS>,ANAFE 2H GAS ENVASADO BLANCO NACIONAL,67,4567,3381.93,Publish,4498
4941,8643,VARIOS>ANAFES>GAS>,ANAFE COCINA GAS BUTANO ENCENDIDO ELECTRONICO,11,5554,3656.02,Publish,5485
2980,2276,VARIOS>ANAFES>ELECTRICO>,ANAFE ELECTRICO 1 HORN. 220V - 1200 WATTS IMPORTAD,11,4424,3273.9,Publish,4355
1314,2376,VARIOS>ANAFES>ELECTRICO>,ANAFE ELECTRICO 1 HORN. 220V - 1200 WATTS NACIONAL,5,4273,3160.83,Publish,4204
2981,2273,VARIOS>ANAFES>ELECTRICO>,ANAFE ELECTRICO 2 HORN. 220V - 2000 WATTS IMPORTAD,11,5012,4493.59,Publish,4943
1315,2373,VARIOS>ANAFES>ELECTRICO>,ANAFE ELECTRICO 2 HORN. 220V - 2000 WATTS NACIONAL,7,5721,4249.52,Publish,5652
2659,2277,VARIOS>ANAFES>ELECTRICO>,ANAFE ELECTRICO RESISTENCIA 1200W REPUESTO,77,908,630.53,Publish,839
1042,2272,VARIOS>ANAFES>ELECTRICO>,ANAFE ELECTRICO Y A GAS DE 2 HORNALLAS NACIONAL,0,5678,4217.26,Publish,5609
967,967,VARIOS>>>,ANDAMIO COMPLETO JUEGO,0,3459,2548.49,Draft,3390
2269,2269,VARIOS>>>,APRETACARGA CRIQUET 5CM REPUESTO C4276,0,983,686.88,Draft,914
2267,2267,VARIOS>>>,BALANZA DE 200K. CON AGUJA C707,0,5129,3804.08,Draft,5060
3115,DJ601,VARIOS>BALANZAS>>,BALANZA DIGITAL 40KG PORTATIL,17,1364,973.08,Publish,1295
3114,SM-0181-57,VARIOS>BALANZAS>>,BALANZA TIPO ROMANA DE .12KG,15,429,326.96,Publish,360
1889,4150,VARIOS>BALANZAS>>,BALANZA TIPO ROMANA DE .25KG,17,771,637.84,Publish,702
2322,SM-0183-57,VARIOS>BALANZAS>>,BALANZA TIPO ROMANA DE .50KG,23,1097,856.31,Publish,1028
2054,9857,VARIOS>BALANZAS>>,BALANZA TIPO ROMANA DE 100KG,16,1242,976.9,Publish,1173
76,KBENC,VARIOS>ENCENDEDORES>>,BENCINA 150 CM3 PARA ENCENDEDOR,0,305,176.74,Publish,236
2731,2731,VARIOS>BOLSAS DE BASURA>>,BOLSA BASURA 45X60 (PAQUETE X 50 UNIDADES),6,393,243,Publish,324
2732,2732,VARIOS>BOLSAS DE BASURA>>,BOLSA CONSORCIO 60X90 (PAQUETE X 50 UNIDADES),15,608,405,Publish,539
1600,1600,VARIOS>BOLSAS DE BASURA>>,BOLSA CONSORCIO 60X90 REF. (PAQUETE X 50 UNIDADES),1,845,583.2,Publish,776
2580,D11166,VARIOS>>>,BOYA UNIVERSA P/ INODORO,0,367,223.54,Draft,298
2417,BAN,VARIOS>BURLETES>>,BURLETE DE 5M. X 10MM. X 10MM,134,242,129.55,Publish,173
2416,BACH,VARIOS>BURLETES>>,BURLETE DE 5M. X 10MM. X 5MM,162,219,112.11,Publish,150
5941,430,VARIOS>>>,"CABLE FORRADO EN PVC DE 4MM X 100M PESO 2,3KG",7,5606,4162.57,Publish,5537
1927,EVOL1670,VARIOS>>>,CABLE PARA PUENTEAR BATERIAS C/PINZAS 1000A,19,3109,2285.28,Publish,3040
1820,EVOL1375,VARIOS>DE AUTOMOVIL>>,CABLE PARA PUENTEAR BATERIAS C/PINZAS 400A,26,1819,1073.55,Publish,1750
3050,3050,VARIOS>>>,CAJA FUERTE ELECTRONICA CHICA 19X14X14,0,11357,8486.55,Draft,11288
204,EVOL7520,VARIOS>CAJA FUERTE>>,CAJA FUERTE ELECTRONICA GRANDE 20X31X20,1,8757,7239.27,Publish,8688
1814,EVOL7521,VARIOS>CAJA FUERTE>>,CAJA FUERTE ELECTRONICA MEDIANA 17X23X17,2,8181,6759.41,Publish,8112
881,2241,VARIOS>ACCESORIOS PARA GAS>HORNALLAS>,"CALENTADOR P/GARRAFA .3KG, HORNALLA",17,1285,913.71,Publish,1216
1677,2243,VARIOS>ACCESORIOS PARA GAS>HORNALLAS>,CALENTADOR P/GARRAFA 10KG. HORNALLA,0,1519,1089.84,Publish,1450
1097,9020,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA 1 AGUA DE METAL P/MESADA,35,2916,2140.56,Publish,2847
1098,8568,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA 1 AGUA DE METAL P/PARED,38,2638,1931.17,Publish,2569
4754,9902,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA 1 AGUA DE PVC ABS BLANCA P/MESADA,0,1327,945.59,Publish,1258
2324,EVOL1130,VARIOS>GRIFERIA>CANILLAS>BRONCEADA,"CANILLA DE 1/2"" BRONCEADA  C/CUERITO",141,731,551.25,Publish,662
175,5034,VARIOS>GRIFERIA>CANILLAS>VARIOS,"CANILLA DE 1/2"" CROMADA",0,1137,802.31,Draft,1068
541,EVOL0072,VARIOS>GRIFERIA>CANILLAS>ESFERICAS,"CANILLA DE 1/2"" ESFERICA METAL MANGA L",131,491,351.12,Publish,422
1712,EVOL1072,VARIOS>GRIFERIA>CANILLAS>ESFERICAS,"CANILLA DE 1/2"" ESFERICA METAL MARIPOSA",118,508,365.19,Publish,439
1202,8205,VARIOS>GRIFERIA>CANILLAS>ESFERICAS,"CANILLA DE 3/4"" ESFERICA METAL MANGA L",17,536,388.71,Publish,467
177,EVOL0144,VARIOS>GRIFERIA>CANILLAS>ESFERICAS,CANILLA LAVARROPAS DOBLE CROMADA DE 1/2,96,1183,837.13,Publish,1114
146,SM-0077-07,VARIOS>GRIFERIA>CANILLAS>LAVARROPAS,CANILLA LAVARROPAS DOBLE ESFERICA DE 1/2,23,1155,816.15,Publish,1086
3061,3061,VARIOS>>>,CANILLA LAVATORIO 190GRS. VOLANTE CRUZ METAL 9033,0,1903,1378.92,Draft,1834
2435,9036,VARIOS>GRIFERIA>CANILLAS>BAÑO,CANILLA LAVATORIO CIERRE AUTOMATICO,14,5223,3874.55,Publish,5154
1700,CRIV016,VARIOS>GRIFERIA>CANILLAS>BAÑO,CANILLA LAVATORIO GIRATORIA 1 AGUA,0,3119,2292.82,Draft,3050
4929,PREG9031,VARIOS>GRIFERIA>CANILLAS>BAÑO,CANILLA LAVATORIO MONOCOMANDO ALTO PREGO,11,5224,3875.4,Publish,5155
4928,PREG9030,VARIOS>GRIFERIA>CANILLAS>BAÑO,CANILLA LAVATORIO MONOCOMANDO STANDART PREGO,9,5469,4059.93,Publish,5400
176,PREG9020,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MEZCLADORA CIERRE CERAMICO,11,6786,5050.06,Publish,6717
5814,CRIV073,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MEZCLADORA FLEX METAL PICO GOURMET,0,7123,5303.34,Draft,7054
5815,CRIV035,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MEZCLADORA FLEXIBLE PICO FINO,0,7128,5306.87,Draft,7059
5811,CRIV067,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MEZCLADORA MONOC PICO FLEXIBLE EMBU,0,7728,5757.98,Draft,7659
5810,CRIV065,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MEZCLADORA MONOC. FLEXIBLE GOURMET,0,7728,5757.98,Draft,7659
5812,CRIV074,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MEZCLADORA PICO FLEXIBLE EMBUDO,0,7328,5457.24,Draft,7259
5813,CRIV072,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MEZCLADORA PICO FLEXIBLE GOURMET,0,7123,5303.34,Draft,7054
5805,CRIV111,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO ABS BLANCA,0,3041,2233.98,Draft,2972
2021,SM-36,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO CLASICO,2,4411,3264.59,Publish,4342
936,PREG9010,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO CLASICO PREGO,17,4687,3471.95,Publish,4618
5819,SM-38-8,VARIOS>GRIFERIA>CANILLAS>,CANILLA MESADA MONOCOMANDO CUELLO CISNE,16,4338,3209.26,Publish,4269
3483,PREG9011,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO CUELLO CISNE PREGO,44,5200,3857.66,Publish,5131
5804,CRIV018,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO CUELLO CISNE RECTO NEGR,0,6864,5108.83,Draft,6795
5809,CRIV070,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO FLEX METAL PICO GOURMET,0,6415,4770.9,Draft,6346
5808,CRIV068,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO FLEXIBLE PICO EMBUDO,0,6415,4770.9,Draft,6346
5806,CRIV034,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO FLEXIBLE PICO FINO,2,6150,4571.44,Publish,6081
5807,CRIV069,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO FLEXIBLE PICO GOURMET,0,6415,4770.9,Draft,6346
5802,SM 463-8,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO L GOURMET PESADA,0,10489,7834.32,Draft,10420
5800,CRIV071,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO PICO CHATO M FINA,0,5525,4102.2,Draft,5456
5801,CRIV063,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO PICO CHATO M GRUESO,0,6107,4539.33,Draft,6038
5803,CRIV108,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA MESADA MONOCOMANDO PICO DIFUSOR ACERO,0,8132,6062.38,Draft,8063
3060,3060,VARIOS>>>,"CANILLA MONOCOMANDO PARED 600 GRS,  C9024",0,9843,7348.78,Draft,9774
1775,PREG9021,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA PARED MEZCLADORA CIERRE CERAMICO,16,7055,5252.06,Publish,6986
5816,CRIV060,VARIOS>GRIFERIA>CANILLAS>COCINA,CANILLA PARED MEZCLADORA PICO FLEXIBLE EMBUDO,0,8337,6216.41,Draft,8268
3486,8116,VARIOS>GRIFERIA>DUCHAS>,CAÑO PARA DUCHA DE 30 CM 45GRADOS,6,709,480.7,Publish,640
3487,8079,VARIOS>GRIFERIA>DUCHAS>,CAÑO PARA DUCHA DE 50 CM 90GRADOS,58,1062,745.95,Publish,993
607,607,VARIOS>>>,CAPA DE PVC ECONOMICO DE NYLON NIÑOS,1,145,57.06,Draft,76
1026,1026111,VARIOS>>>,CELULAR CABLE PARA CARGADOR REFORZADO,8,290,166,Publish,221
2219,FCH12,VARIOS>GRIFERIA>CANILLAS>ADAPTADOR,CHUPETE ADAPTADOR PARA CANILLA DE 1/2,48,157,65.8,Publish,88
4639,FCH34,VARIOS>GRIFERIA>CANILLAS>ADAPTADOR,CHUPETE ADAPTADOR PARA CANILLA DE 3/4,27,176,80.26,Publish,107
1105,CI50MA,VARIOS>EMBALAJE>>,CINTA DE EMBALAR MARRON 48MM X  50M,240,227,118.36,Publish,158
88,CI50TR,VARIOS>EMBALAJE>>,CINTA DE EMBALAR TRANSPARENTE 48MM X  50M,54,213,107.59,Publish,144
3092,CI100TR,VARIOS>EMBALAJE>>,CINTA DE EMBALAR TRANSPARENTE 48MM X 100M,0,299,172.31,Publish,230
1234,PTTACSA140B,VARIOS>GRIFERIA>TEFLON>,"CINTA DE TEFLON 1/2"" Nº 10 ANGOSTA 10MTS",2621,125,41.78,Publish,56
130,PTTACSA141B,VARIOS>GRIFERIA>TEFLON>,"CINTA DE TEFLON 1/2"" Nº 20 ANGOSTA DE 20MTS",653,157,65.54,Publish,88
1360,PTTACSA142B,VARIOS>GRIFERIA>TEFLON>,CINTA DE TEFLON 3/4  Nº 10 GRUESA 10MTS,986,160,67.84,Publish,91
1629,PTTACSA143B,VARIOS>GRIFERIA>TEFLON>,"CINTA DE TEFLON 3/4"" Nº 20 ANCHA DE 20MTS",275,212,107.32,Publish,143
1240,1240,VARIOS>>>,CINTA DOBLE FAZ 18MM 10057,0,572,377.78,Draft,503
1990,1990,VARIOS>>>,CINTA METRICA AGRIMENSORA DE .10M FG1027,0,1288,915.84,Draft,1219
1573,E2270M,VARIOS>CONTROL REMOTO>>,CONTROL REMOTO UNIVERSAL KENSTAR JS-616B/620B,0,739,503.71,Publish,670
1574,6688,VARIOS>CONTROL REMOTO>>,CONTROL REMOTO UNIVERSAL MINI F- 188 BLISTER,28,512,332.58,Publish,443
1122,12816,VARIOS>CONTROL REMOTO>>,CONTROL REMOTO UNIVERSAL P/AIRE ACONDICIONADO,21,968,675.31,Publish,899
1123,112333,VARIOS>CONTROL REMOTO>>,CONTROL REMOTO UNIVERSAL PARA TV LCD,10,714,484.63,Publish,645
5916,FCO12,VARIOS>CORREAS>>,CORREA PARA LAVARROPA 12 VIAS DREAN CONCEPT,8,523,340.85,Publish,454
2601,FCO5,VARIOS>CORREAS>>,CORREA PVC P/LAVARROPA AUTOMATICO 5 VIAS,24,335,199.32,Publish,266
2603,FCO7,VARIOS>CORREAS>>,CORREA PVC P/LAVARROPA AUTOMATICO 7 VIAS,20,388,239.16,Publish,319
2604,FCOC,VARIOS>CORREAS>>,CORREA PVC P/LAVARROPA TIPO ALADIO CORTA,202,213,107.92,Publish,144
2605,FCOL,VARIOS>CORREAS>>,CORREA PVC P/LAVARROPA TIPO ALADIO LARGA,55,222,114.85,Publish,153
5024,650,VARIOS>>>,"CUBRE CERCO DE RAFIA VERDE 1,50X100M SIN OJALES",84,17720,13271.25,Publish,17651
46,46,VARIOS>>>,DESCUENTO POR PRONTO PAGO,941,294,225,Publish,225
3485,ABR8478,VARIOS>>>,DUCHA CAÑO DE REPUESTO METAL 20CM,0,874,605.19,Draft,805
3484,8992,VARIOS>GRIFERIA>DUCHAS>,DUCHA CUADRADA 10CM ACERO INOXIDABLE,78,1249,887.15,Publish,1180
187,8994,VARIOS>GRIFERIA>DUCHAS>,DUCHA CUADRADA 20CM ACERO INOXIDABLE,22,2301,1678.13,Publish,2232
3489,2225,VARIOS>GRIFERIA>DUCHAS>,DUCHA CUADRADA CON CAÑO PLASTICA,84,1004,702.72,Publish,935
182,8989,VARIOS>GRIFERIA>DUCHAS>,DUCHA REDONDA 10CM ACERO INOXIDABLE,84,1249,887.15,Publish,1180
186,8991,VARIOS>GRIFERIA>DUCHAS>,DUCHA REDONDA 20CM ACERO INOXIDABLE,38,2301,1678.13,Publish,2232
3488,2103,VARIOS>GRIFERIA>DUCHAS>,DUCHA REDONDA CON CAÑO PLASTICA,4,754,515.02,Publish,685
184,8560,VARIOS>GRIFERIA>DUCHAS>,DUCHA SET CROMADO CON REGADOR MANUAL,185,957,667.2,Publish,888
876,876,VARIOS>>>,DUCHA SET PLASTICO CON REGADOR MANUAL 11162,0,1151,812.81,Draft,1082
1882,CH1882,VARIOS>ENCENDEDORES>>,ENCENDEDOR PARA CIGARRILLOS ZY3ATRA,304,143,55.33,Publish,74
1855,1855,VARIOS>>>,ENCENDEDOR PARA COCINA FLEXIBLE C/LUZ,0,993,694.51,Draft,924
1630,ENCCO84,VARIOS>ENCENDEDORES>>,ENCENDEDOR PARA COCINA GRANDE,30,450,285.88,Publish,381
1497,ENCC0600,VARIOS>ENCENDEDORES>>,ENCENDEDOR PARA COCINA MINI,120,451,287.04,Publish,382
4603,11682,VARIOS>EMBALAJE>>,ENCINTADOR PARA CINTA DE EMBALAR 48MM,3,991,767.73,Publish,922
145,2738,VARIOS>DE AUTOMOVIL>>,"ENGANCHE BOCHA CROMADA P/TRAILER 1""7/8 X 3/4 B2738",1,2821,2068.66,Publish,2752
127,2739,VARIOS>DE AUTOMOVIL>>,"ENGANCHE TORTUGA P/BOCHA DE TRAILER 1""7/8",7,4622,3422.73,Publish,4553
1656,10096,VARIOS>LUBRICANTES>APLICADORAS>,ENGRASADORA MANUAL METALICA 400CC,7,1898,1523.61,Publish,1829
1255,FCOP25,VARIOS>DE BAÑO>>,ESTANTE DE VIDRIO 12 X 45 CM Y 6MM SOP DE METAL,2,580,510.4,Publish,511
908,EVOL0172,VARIOS>>>,FAROL A KEROSENE P/ CAMPING,0,1560,1120.53,Draft,1491
399,9879,VARIOS>ACCESORIOS PARA GAS>HORNALLAS>,FAROL MECHA CAMISA REPUESTO BOLSA X 12 UNID.,20,650,436.36,Publish,581
3347,ST10NE,VARIOS>EMBALAJE>>,FILM STRETCH 10CM NEGRO,1,365,221.97,Publish,296
3349,3349,VARIOS>EMBALAJE>>,FILM STRETCH 50CM,7,2421,1768.1,Publish,2352
708,EVOL0900,VARIOS>GRIFERIA>FLEXIBLES>,"FLEXIBLE MALLADO METALICO 1/2"" X 30 CM",51,399,274.75,Publish,330
